Årmåned_salg;case_type_dk;municipality_name;zip_code;zip_code_name;erts89_utm32_x;erts89_utm32_y;ed50_x;ed50_y;wgs84_lat;wgs84_lon;grundareal;boligareal;vægtet_areal;energimærke_påkrævet;energimærke;antvandskyltoilleter;opvarmningskode;varmeinstallationskode;ydervægkode;byggeår;renoveringsår;md_ejerudgifter;første_udbudspris;senest_annonceret_pris;tinglyst_pris;dage_på_markedet_v_seneste_mægler;dage_på_markedet_v_alle_mæglere
201706;Ejerlejlighed;København;1721;København V;723713,8799;6174575.550313566;723795.9337203562;6174781.6787315905;55,66537721;12,55717298;;78;78;TRUE;f;1;9999;9999;9999;1908;;2970;3850000;3850000;3750000;28;28
201210;Ejerlejlighed;København;2300;København S;725279.8901367723;6170994.969683286;725361.9445233246;6171201.071567556;55,63254345;12,5790855;;70;70;TRUE;c;1;9999;9999;9999;2005;;;1750000;1750000;1720000;9;9
201510;Ejerlejlighed;København;2100;København Ø;723567.9800663268;6179680.680531884;723650.0460762358;6179886.841369153;55,71122758;12,5590193;;57;47;TRUE;e;1;9999;9999;9999;1914;;2347;2595000;2295000;2295000;136;136
202003;Ejerlejlighed;København;2100;København Ø;723567.2498481272;6179681.500498467;723649.3158555762;6179887.661342763;55,71123527;12,55900837;;57;57;TRUE;e;1;9999;9999;9999;1914;;2804;4195000;3995000;3800000;97;97
201906;Ejerlejlighed;København;1674;København V;723005.3370289002;6175089.800909169;723087.3876886072;6175295.9343829015;55,67031479;12,54634857;;62;62;TRUE;e;1;9999;9999;9999;1895;;2081;2645000;2395000;2375000;301;301
201604;Ejerlejlighed;København;2720;Vanløse;719283.2499863257;6176454.249692816;719365.2808362625;6176660.401340275;55,6842464;12,48837213;;68;68;TRUE;e;1;9999;9999;9999;1937;;3006;1850000;1850000;1850000;1;1
202005;Ejerlejlighed;København;2300;København S;726654.6311161091;6173514.035286562;726736.7006034455;6173720.149467829;55,65449524;12,60295391;;60;60;TRUE;d;1;9999;9999;9999;1935;;1702;2295000;2295000;2245000;25;25
201602;Ejerlejlighed;København;2300;København S;726652.7275507479;6173513,59;726734.7970250004;6173719.703706101;55,65449213;12,60292335;;60;60;TRUE;d;1;9999;9999;9999;1935;;2109;1745000;1745000;1745000;23;23
201112;Ejerlejlighed;København;1725;København V;723530.7434919027;6174595.585237066;723612.7961726164;6174801.714252762;55,66564116;12,5542836;;76;76;TRUE;d;1;9999;9999;9999;1904;;;2150000;2150000;2100000;39;250
202012;Ejerlejlighed;København;2300;København S;727832.3751040921;6173936.500339391;727914.4530623427;6174142.614148119;55,65773319;12,62198397;;66;66;TRUE;e;1;9999;9999;9999;1940;;3550;2595000;2595000;2595000;19;19
201709;Ejerlejlighed;København;2300;København S;727833,1797;6173935.640246288;727915.2576975778;6174141.754047546;55,6577251;12,62199602;;66;66;TRUE;e;1;9999;9999;9999;1940;;3349;2350000;2250000;2100000;83;83
202010;Ejerlejlighed;København;2300;København S;727772.0623815404;6173958;727854.1400167906;6174164,114;55,65795425;12,62104511;;26;26;TRUE;e;1;9999;9999;9999;1940;;1146;1395000;1395000;1275000;217;217
201902;Villa;København;2300;København S;728354.6102649015;6173084.733897378;728436.6893117793;6173290,841;55,64985;12,62956;720;109;135;TRUE;d;2;9999;9999;9999;1924;;6210;6195000;6195000;6550000;5;5
201703;Ejerlejlighed;København;2300;København S;726917.6002587137;6174443.120368398;726999.6737822592;6174649.239710258;55,66270426;12,60789204;;56;56;TRUE;d;1;9999;9999;9999;1936;;1971;2045000;1998000;1975000;128;128
202102;Ejerlejlighed;København;2300;København S;726601.8126169445;6173503,499;726683,8817;6173709.613719215;55,65442538;12,60210747;;61;61;TRUE;d;1;9999;9999;9999;1935;;1715;2595000;2595000;2600000;9;9
202103;Ejerlejlighed;København;2200;København N;722604.2511203276;6178131.431144254;722686,3071;6178337.584746288;55,69777679;12,54245186;;52;52;TRUE;d;1;9999;9999;9999;1915;;2909;2850000;2850000;2850000;8;8
201312;Ejerlejlighed;København;2200;København N;722601.7498287472;6178130.568412316;722683.8057944351;6178336.722015384;55,6977702;12,54241144;;52;52;TRUE;e;1;9999;9999;9999;1915;;;1525000;1448000;1390000;134;230
201112;Ejerlejlighed;København;2100;København Ø;725431,7357;6178508.564640812;725513.8103809579;6178714.713325914;55,69985387;12,58765938;;54;54;TRUE;c;1;9999;9999;9999;1900;2001;;1595000;1495000;1400000;246;246
201806;Ejerlejlighed;København;2100;København Ø;725434.3999607237;6178509.990582881;725516.4746446087;6178716.139270074;55,69986542;12,58770286;;54;54;TRUE;c;1;9999;9999;9999;1900;2001;2305;2695000;2695000;2625000;6;6
202201;Ejerlejlighed;København;2700;Brønshøj;719452.6606489851;6178631.950784105;719534,6982;6178838.115661482;55,70370102;12,49280453;;51;51;TRUE;d;1;9999;9999;9999;1935;;2302;1995000;1995000;1875000;95;95
201612;Ejerlejlighed;København;2700;Brønshøj;719450.7653805872;6178631.566433663;719532.8029035036;6178837.731313527;55,70369843;12,49277412;;51;51;TRUE;d;1;9999;9999;9999;1935;;2507;1295000;1295000;1295000;98;98
201504;Ejerlejlighed;København;2200;København N;724191.6498742824;6177664.0401805835;724273.7145973935;6177870.186758926;55,69285463;12,56727628;;73;73;TRUE;d;1;9999;9999;9999;1877;;2995;2695000;2695000;2695000;21;21
202110;Ejerlejlighed;København;2200;København N;724191.6248673905;6177663.999865069;724273.6895902411;6177870.146443223;55,69285428;12,56727585;;73;73;TRUE;d;1;9999;9999;9999;1877;;2773;4345000;4125000;4000000;133;133
202109;Ejerlejlighed;København;2200;København N;723594,1619;6177345.901303698;723676.2220959064;6177552.047424561;55,6902771;12,5575304;;56;56;TRUE;c;1;9999;9999;9999;1892;;2391;3800000;3698000;3698000;85;85
201701;Ejerlejlighed;København;2200;København N;723594.1799817032;6177346.040498729;723676.2401431241;6177552.186620421;55,69027834;12,5575308;1006;56;56;TRUE;d;1;9999;9999;9999;1892;;2342;2800000;2800000;2800000;14;14
202108;Ejerlejlighed;København;2300;København S;726477.8750625009;6173697.499769909;726559,9439;6173903.615558301;55,65622287;12,60030155;;61;61;TRUE;c;1;9999;9999;9999;1970;;3291;2995000;2995000;2980000;43;43
201706;Ejerlejlighed;København;2200;København N;722812.2599409472;6177584.109929156;722894,3158;6177790,26;55,69277287;12,54531013;;57;57;TRUE;d;1;9999;9999;9999;1962;;2362;2345000;2245000;2245000;48;48
201403;Ejerlejlighed;København;2200;København N;723750.0002312064;6177091.999393825;723832.0607146707;6177298,144;55,6879283;12,55979739;;84;84;TRUE;d;1;9999;9999;9999;1885;;;2695000;2695000;2695000;40;40
202007;Ejerlejlighed;København;2200;København N;723662.1873091819;6176945.499864475;723744.2468652102;6177151.643296887;55,68665494;12,55828388;;72;72;TRUE;c;1;9999;9999;9999;1990;;3613;3495000;3345000;3250000;186;186
201602;Ejerlejlighed;København;1300;København K;725437.7299186734;6176836.430237165;725519.8003189531;6177042.568413166;55,68485575;12,58637987;;72;72;TRUE;d;1;9999;9999;9999;1974;;3290;2598000;2598000;2550000;9;9
201802;Ejerlejlighed;København;2300;København S;727776.8101771369;6173903.260327545;727858,8877;6174109.374070196;55,65746115;12,62107505;;66;66;TRUE;e;1;9999;9999;9999;1940;;2794;2599000;2599000;2610000;27;27
201608;Ejerlejlighed;København;2200;København N;722753.0044811348;6177055.568924919;722835.0586241721;6177261,715;55,68806;12,54394;;45;45;TRUE;e;1;9999;9999;9999;1904;;1805;1998000;1998000;1998000;18;18
201111;Ejerlejlighed;København;2200;København N;722753.9997105778;6177056.000068143;722836.0538609612;6177262.146534772;55,68806341;12,54395615;;45;45;TRUE;e;1;9999;9999;9999;1904;;;1075000;1075000;975000;140;140
201806;Ejerlejlighed;København;2200;København N;722753.0599503546;6177055.6297450485;722835.1140938959;6177261.776211778;55,68806052;12,54394093;;45;45;TRUE;d;1;9999;9999;9999;1904;;1863;2345000;2198000;2198000;37;37
202004;Ejerlejlighed;København;2400;København NV;722086.6405168865;6178547.785403673;722168.6943317316;6178753.942953002;55,70174789;12,53456974;;97;97;TRUE;d;1;9999;9999;9999;1936;;4336;2845000;2845000;2650000;56;407
201503;Ejerlejlighed;København;2400;København NV;722198.7521419395;6179341.561869162;722280.8087051588;6179547.724109124;55,70881536;12,53699395;;42;42;TRUE;d;1;9999;9999;9999;1937;;2034;895000;895000;895000;27;27
202109;Ejerlejlighed;København;1437;København K;726482.2262184788;6176335.148418604;726564,3019;6176541.2807609895;55,67987442;12,60254574;;108;108;FALSE;a2010;1;9999;9999;9999;2005;;5060;8600000;8600000;8600000;;
201403;Ejerlejlighed;København;1437;København K;726482.2502859025;6176334.9400275685;726564.3259419211;6176541.072368584;55,67987254;12,60254595;;108;108;TRUE;b;1;9999;9999;9999;2005;;;4900000;4900000;4900000;125;125
202102;Ejerlejlighed;København;2500;Valby;721370.3126397717;6174491.499786617;721452.3515064748;6174697,634;55,66569666;12,51992051;;65;65;FALSE;d;1;9999;9999;9999;1896;1977;3325;3295000;3295000;3150000;0;0
201504;Ejerlejlighed;København;2500;Valby;720392.5200696469;6172112.6505587995;720474.5466663274;6172318.772067134;55,64480605;12,50249817;;52;;FALSE;e;1;9999;9999;9999;1960;;1771;600000;600000;600000;0;0
202002;Ejerlejlighed;København;2500;Valby;720392.5497885011;6172112.636450581;720474.5763853316;6172318.757958752;55,64480591;12,50249863;;52;52;TRUE;e;1;9999;9999;9999;1960;;1988;1695000;1595000;1583000;225;341
201801;Ejerlejlighed;København;1721;København V;723523.7597610647;6174628.8203977505;723605.8124835804;6174834.949640195;55,66594243;12,55419984;;71;71;TRUE;d;1;9999;9999;9999;1902;1999;3037;3395000;3395000;3280000;15;251
202005;Ejerlejlighed;København;1721;København V;723523.6569628686;6174628.8954094155;723605.7096849331;6174835.024652597;55,66594315;12,55419827;;71;71;FALSE;d;1;9999;9999;9999;1902;1999;3241;4145000;4145000;4000000;;
201204;Ejerlejlighed;København;2720;Vanløse;719940.0000497033;6177627.000581165;720022.0380430317;6177833.157893301;55,69446737;12,4997384;;69;69;TRUE;d;1;9999;9999;9999;1957;;;1195000;1195000;1195000;55;55
202005;Ejerlejlighed;København;2300;København S;724935,6252;6171054.500532223;725017.6775379329;6171260.603676766;55,6332366;12,57367665;;151;151;TRUE;c;2;9999;9999;9999;2007;;6685;6500000;6500000;6425000;78;252
201602;Ejerlejlighed;København;1610;København V;723583.7901337586;6175489.340061584;723665.8454486283;6175695.474553752;55,67363206;12,55585295;;188;188;TRUE;d;1;9999;9999;9999;1869;;6980;5995000;5795000;5750000;132;456
201805;Ejerlejlighed;København;2300;København S;727613,7302;6173041.939973271;727695.8044934018;6173248,049;55,64981362;12,61777509;;37;37;TRUE;d;1;9999;9999;9999;1933;;1726;1475000;1450000;1400000;143;143
202008;Ejerlejlighed;København;2720;Vanløse;720789.4966490113;6177235.105370664;720871.5389528933;6177441,258;55,69056702;12,5129118;;59;59;TRUE;d;1;9999;9999;9999;1937;;2386;2295000;2295000;2295000;13;13
201101;Ejerlejlighed;København;2720;Vanløse;720790.0001700036;6177235.000446518;720872.0424767698;6177441.153103384;55,69056585;12,51291971;;59;59;TRUE;g;1;9999;9999;9999;1937;;;1075000;1075000;1000000;65;65
201111;Ejerlejlighed;København;1154;København K;724775.9999568793;6176198.000183763;724858.0645681705;6176404.136055092;55,67943712;12,57535276;;85;85;FALSE;g;1;1;7;9999;1813;;;2620000;2298000;2215000;176;176
201902;Ejerlejlighed;København;1700;København V;723757.7398875366;6175039.599831542;723839.7951347355;6175245.731051188;55,66951866;12,55824694;;50;50;TRUE;c;1;9999;9999;9999;1897;1998;2638;2595000;2460000;2460000;34;34
201209;Ejerlejlighed;København;1700;København V;723757,3531;6175038.614326071;723839.4083736194;6175244.745540524;55,66951;12,55824;;50;50;TRUE;c;1;9999;9999;9999;1897;1998;;1575000;1575000;1500000;63;63
201706;Ejerlejlighed;København;2300;København S;727516.0398027659;6174847.750234176;727598.1181175938;6175053.870579483;55,66605301;12,61772086;;67;67;TRUE;d;1;9999;9999;9999;1939;;2602;2495000;2495000;2495000;36;36
202204;Ejerlejlighed;København;2200;København N;723463,8103;6177637.989736969;723545,8704;6177844.138026872;55,69295659;12,55569892;;121;121;TRUE;e;2;9999;9999;9999;1881;2000;5841;7250000;6750000;6700000;60;60
202007;Ejerlejlighed;København;2200;København N;723463,8463;6177637.816518227;723545.9063638604;6177843,965;55,69295502;12,55569935;;121;121;TRUE;e;2;9999;9999;9999;1881;2000;5760;5700000;5700000;5525000;77;77
201502;Ejerlejlighed;København;1402;København K;725568.2699497002;6175302.460014627;725650.3372229816;6175508.588223753;55,6710388;12,58719131;;122;122;TRUE;c;1;9999;9999;9999;2001;;5058;8000000;7800000;7800000;1;1
201208;Ejerlejlighed;København;1700;København V;723937,7416;6175219.5814728765;724019.7984641624;6175425.713359167;55,67104982;12,56124995;;116;116;TRUE;c;1;9999;9999;9999;1889;2001;;3595000;3295000;3200000;330;330
202111;Ejerlejlighed;København;2200;København N;722891.6326874826;6178724.627227877;722973.6919995171;6178930.783810971;55,70296478;12,54749775;;66;66;TRUE;b;1;9999;9999;9999;1975;;3090;2695000;2695000;2620000;47;47
201903;Ejerlejlighed;København;2200;København N;722680.8297803758;6178506.680345091;722762,8872;6178712.836104231;55,70110697;12,54397276;;45;45;TRUE;d;1;9999;9999;9999;1938;;1687;1700000;1700000;1625000;42;42
202106;Ejerlejlighed;København;1267;København K;725680.8748681115;6177257.000066958;725762.9478733891;6177463.1402571285;55,68851438;12,59058544;;258;258;TRUE;d;2;9999;9999;9999;1925;;14969;18995000;18995000;18075000;20;110
202204;Ejerlejlighed;København;2100;København Ø;723504.0800415494;6179399.700118214;723586.1449277089;6179605,859;55,70873718;12,55777499;;72;45;TRUE;e;1;9999;9999;9999;1929;;2392;2695000;2595000;2500000;114;284
201909;Ejerlejlighed;København;2500;Valby;721297.6222588638;6174691.810338057;721379.6611864307;6174897,946;55,66752625;12,51892853;;60;60;TRUE;e;1;9999;9999;9999;1937;1988;2262;2295000;2295000;2265000;23;163
202010;Ejerlejlighed;København;2100;København Ø;723504.0561269892;6179399.614144422;723586.1210127779;6179605.773383451;55,70873642;12,55777454;;72;45;TRUE;e;1;9999;9999;9999;1929;;2277;2495000;1995000;1950000;114;114
201909;Ejerlejlighed;København;2100;København Ø;725434.2906189052;6179347.760910499;725516.3674569513;6179553.914853623;55,70737839;12,58839035;;64;64;TRUE;d;1;9999;9999;9999;1935;;2631;2775000;2775000;2775000;9;9
201903;Ejerlejlighed;København;2100;København Ø;725434.3000672933;6179347.700069117;725516.3769052422;6179553.854011836;55,70737784;12,58839045;;64;64;TRUE;d;1;9999;9999;9999;1935;;2737;2945000;2795000;2700000;172;172
201606;Ejerlejlighed;København;2100;København Ø;725405.5499053377;6179435.909810253;725487.6267901672;6179642.064380259;55,70818224;12,5880064;;64;64;TRUE;d;1;9999;9999;9999;1935;;2602;2450000;2450000;2425000;6;6
201401;Ejerlejlighed;København;2200;København N;722470.3700193523;6178235,911;722552.4254336335;6178442.065305591;55,69877517;12,54041068;;54;54;TRUE;e;1;9999;9999;9999;1902;;;1465000;1465000;1415000;96;96
201601;Ejerlejlighed;København;2100;København Ø;725629.7698272353;6178568,99;725711.8458864013;6178775.138093964;55,70030372;12,59085382;;56;56;TRUE;d;1;9999;9999;9999;1978;;2995;1995000;1995000;1920000;0;0
202008;Ejerlejlighed;København;2100;København Ø;725401.4096597427;6179448.147725367;725483.4865501283;6179654.302382792;55,70829391;12,58795071;;89;89;TRUE;d;1;9999;9999;9999;1935;;3713;3295000;3295000;3000000;56;56
201312;Ejerlejlighed;København;2100;København Ø;725399.7362988122;6179211.561412538;725481,8126;6179417.714590243;55,70617304;12,58772948;633;74;74;TRUE;d;1;9999;9999;9999;1899;;;2795000;2795000;2700000;99;99
202201;Ejerlejlighed;København;2100;København Ø;725402,5877;6179212,124;725484.6640372288;6179418.277112022;55,70617676;12,58777523;;74;74;TRUE;d;1;9999;9999;9999;1899;;4434;4595000;4595000;4500000;0;0
201904;Ejerlejlighed;København;2100;København Ø;725403.0002643985;6179212.000343026;725485.0765573244;6179418.153515083;55,70617546;12,58778168;;74;74;TRUE;d;1;9999;9999;9999;1899;;3158;3795000;3495000;3350000;112;112
201502;Ejerlejlighed;København;2300;København S;727125.0343262968;6174730.001941699;727207.1098873826;6174936.122552291;55,66518;12,61142;;93;93;TRUE;d;1;9999;9999;9999;1913;1946;3108;2650000;2650000;2600000;43;43
201601;Ejerlejlighed;København;2300;København S;727099.0998022399;6174785.489537083;727181.1753432761;6174991.610562832;55,66568971;12,61105442;;93;93;TRUE;d;1;9999;9999;9999;1913;1946;3117;2995000;2995000;2995000;12;12
201902;Ejerlejlighed;København;2300;København S;727124.3899752214;6174731,42;727206,4655;6174937.540877405;55,66519302;12,61141095;;93;93;TRUE;d;1;9999;9999;9999;1913;1946;4095;3195000;3195000;3175000;23;115
201608;Ejerlejlighed;København;2200;København N;722849.8362391202;6177895.698027148;722931.8931535373;6178101.849516761;55,69555;12,54616;;70;70;TRUE;c;1;9999;9999;9999;2005;;2244;2795000;2795000;2750000;56;56
202101;Ejerlejlighed;København;2200;København N;722849,0627;6177896.500295946;722931.1196485963;6178102,652;55,69555755;12,54614837;;70;70;FALSE;c;1;9999;9999;9999;2005;;2562;3495000;3495000;3425000;0;0
201604;Ejerlejlighed;København;2200;København N;722849.0798692105;6177896.510093408;722931.1367809823;6178102.661590067;55,69555763;12,54614865;;70;70;TRUE;c;1;9999;9999;9999;2005;;2435;2295000;2295000;2295000;13;13
201706;Ejerlejlighed;København;2300;København S;727372.2298693011;6174981.530663793;727454.3076261745;6175187.652218831;55,66732;12,61555;890;52;52;TRUE;d;1;9999;9999;9999;1914;2001;2865;1995000;1995000;1980000;8;8
201801;Ejerlejlighed;København;2300;København S;727095.6815723511;6173732.664743693;727177.7543873682;6173938.779164808;55,65625;12,61013;;63;63;TRUE;d;1;9999;9999;9999;1934;;2272;1998000;1998000;2150000;15;15
201407;Ejerlejlighed;København;2450;København SV;721887.0002716447;6172730;721969.0378367133;6172936.121084843;55,64966315;12,52669645;;53;53;TRUE;e;1;9999;9999;9999;1939;;;1050000;1050000;1000000;3;3
201610;Ejerlejlighed;København;2300;København S;726625.2297153975;6173553.630065703;726707.2991200876;6173759,745;55,65486402;12,60252022;;61;61;TRUE;d;1;9999;9999;9999;1936;;1774;1850000;1850000;1900000;13;13
201205;Ejerlejlighed;København;2300;København S;726621.7279521024;6173552.589398663;726703.7973321574;6173758.703906753;55,65485632;12,60246382;;61;61;TRUE;d;1;9999;9999;9999;1936;;;1195000;995000;920000;282;282
202010;Ejerlejlighed;København;2300;København S;726624.9678941319;6173553.754729893;726707.0372975005;6173759.869236977;55,65486526;12,60251617;;61;61;TRUE;d;1;9999;9999;9999;1936;;1851;2395000;2395000;2400000;32;164
201607;Ejerlejlighed;København;2450;København SV;721913.2298944138;6172749,289;721995.2676737551;6172955.411050889;55,64982418;12,52712803;;51;51;TRUE;e;1;9999;9999;9999;1939;;2749;1598000;1598000;1660000;1;1
201205;Ejerlejlighed;København;2720;Vanløse;719297.7649558218;6176420,578;719379.7958097506;6176626.729127612;55,68393785;12,48857564;;59;59;TRUE;e;1;9999;9999;9999;1938;;;1220000;1220000;1158000;42;42
202006;Ejerlejlighed;København;2720;Vanløse;719300.3643411014;6176420.621644113;719382.3952114331;6176626.773036224;55,68393707;12,48861694;;59;59;TRUE;e;1;9999;9999;9999;1938;;2746;2298000;2298000;2298000;20;20
202002;Ejerlejlighed;København;1669;København V;723079.8854627102;6174868.601875252;723161,936;6175074.7337675905;55,66829681;12,54735184;;61;61;TRUE;d;1;9999;9999;9999;1897;;2498;2675000;2675000;2600000;2;2
201304;Ejerlejlighed;København;1669;København V;723080.0000910396;6174868.000040891;723162.0506474336;6175074.131929152;55,66829136;12,54735317;;61;61;TRUE;d;1;9999;9999;9999;1897;;;1395000;1395000;1395000;21;21
201811;Ejerlejlighed;København;2200;København N;723272.1503220939;6178502.369809724;723354.2114445993;6178708.524017552;55,70079663;12,55335986;;56;56;TRUE;d;1;9999;9999;9999;1933;;2065;2495000;2395000;2320000;63;63
202102;Ejerlejlighed;København;2200;København N;723271,9998;6178503.499453259;723354.0609309437;6178709.653668562;55,70080683;12,55335839;;56;56;FALSE;c;1;9999;9999;9999;1933;;1886;3095000;3095000;3000000;0;0
201612;Ejerlejlighed;København;2500;Valby;719829.6201026151;6172942.229930321;719911.6453091563;6173148.358106309;55,65250111;12,49423442;547;53;53;TRUE;d;1;9999;1;9999;1937;;2175;1425000;1425000;1410000;24;24
201808;Ejerlejlighed;København;2500;Valby;719829.6201026151;6172942.229930321;719911.6453091563;6173148.358106309;55,65250111;12,49423442;;53;53;TRUE;d;1;9999;1;9999;1937;;1690;1650000;1650000;1650000;13;13
201601;Ejerlejlighed;København;2500;Valby;719829.6201026151;6172942.229930321;719911.6453091563;6173148.358106309;55,65250111;12,49423442;;53;53;TRUE;d;1;9999;1;9999;1937;;2151;995000;995000;1020000;27;27
201311;Ejerlejlighed;København;2500;Valby;719828.9999879511;6172942;719911,0252;6173148.128376623;55,65249933;12,4942244;;53;53;TRUE;d;1;9999;1;9999;1937;;;795000;795000;785000;2;2
201509;Ejerlejlighed;København;2300;København S;726893.7272411289;6174447.584684394;726975.8006264642;6174653.704115666;55,66275544;12,607517;;56;56;TRUE;d;1;9999;9999;9999;1936;;2118;1850000;1850000;1850000;8;8
201606;Ejerlejlighed;København;1310;København K;725805.7332833707;6176917.5722274445;725887,8062;6177123.709965915;55,68541243;12,59228815;;135;135;TRUE;d;1;9999;9999;9999;1853;2001;4432;5695000;5695000;5300000;190;190
201405;Ejerlejlighed;København;2700;Brønshøj;720374.7609523546;6178842.5653398745;720456.8048066996;6179048.729156731;55,70517204;12,50761927;;53;53;TRUE;d;1;9999;9999;9999;1934;;;899000;899000;865000;15;15
201710;Ejerlejlighed;København;1705;København V;722787.7472296399;6174286.587394386;722869.7944557652;6174492,716;55,66321119;12,54224423;;114;114;TRUE;d;1;9999;9999;9999;1907;;3572;4995000;4795000;4795000;85;141
201302;Ejerlejlighed;København;1705;København V;722791;6174285.999891243;722873.0472085485;6174492.1288687205;55,66320443;12,54229536;;114;114;TRUE;d;1;9999;9999;9999;1907;;;2895000;2895000;2900000;8;8
202111;Ejerlejlighed;København;2300;København S;724624.9375398532;6174310.000156467;724706.9963460062;6174516.124560128;55,6625755;12,57141066;;106;106;TRUE;c;1;9999;9999;9999;2002;;4147;6195000;6195000;6100000;8;8
201806;Ejerlejlighed;København;2300;København S;724497.9800631712;6174042.689626817;724580.0373853494;6174248.812678134;55,66023692;12,56917808;;80;80;TRUE;b;1;9999;9999;9999;2005;;3089;3950000;3750000;3550000;59;59
201710;Ejerlejlighed;København;2700;Brønshøj;717695.3415773236;6179232.625693482;717777.3696604283;6179438.798882957;55,70988;12,46537;;146;146;TRUE;d;1;9999;9999;9999;1935;;4415;2995000;2850000;2550000;211;211
201212;Ejerlejlighed;København;1650;København V;723616,9998;6175070.000498835;723699.0542376763;6175276.132271994;55,66985609;12,55603845;;46;46;FALSE;;1;9999;9999;9999;1885;;;1250000;1250000;1250000;6;6
201909;Ejerlejlighed;København;1650;København V;723615.9996711387;6175070.000466352;723698.0541080541;6175276.132242087;55,66985655;12,55602258;;46;46;TRUE;d;1;9999;9999;9999;1885;;1958;2495000;2495000;2435000;80;80
201510;Ejerlejlighed;København;1650;København V;723613.7435829195;6175069.582505517;723695.7980046156;6175275,714;55,66985384;12,55598644;;46;46;TRUE;d;1;9999;9999;9999;1885;;2144;2100000;2100000;2100000;111;111
201606;Ejerlejlighed;København;1310;København K;725805.7332833707;6176917.5722274445;725887,8062;6177123.709965915;55,68541243;12,59228815;;135;135;TRUE;d;1;9999;9999;9999;1853;2001;4432;5995000;5850000;5300000;253;253
201606;Ejerlejlighed;København;1310;København K;725805.7332833707;6176917.5722274445;725887,8062;6177123.709965915;55,68541243;12,59228815;;135;135;FALSE;d;1;9999;9999;9999;1853;2001;4432;5850000;5850000;5300000;0;0
201709;Ejerlejlighed;København;1310;København K;725805.7332833707;6176917.5722274445;725887,8062;6177123.709965915;55,68541243;12,59228815;;135;135;FALSE;;1;9999;9999;9999;1853;2001;4656;8500000;8500000;8000000;141;141
201610;Ejerlejlighed;København;2400;København NV;721643,5801;6178802,3;721725.6317950397;6179008.460087748;55,70423302;12,52773918;;78;78;TRUE;d;1;9999;9999;9999;1932;;3901;2395000;2295000;2150000;61;61
201409;Ejerlejlighed;København;2400;København NV;721645.0002946763;6178795.999714416;721727.0519836822;6179002.159960353;55,70417587;12,52775664;;44;44;TRUE;d;1;9999;9999;9999;1932;;;1195000;1125000;1100000;272;272
202204;Ejerlejlighed;København;2400;København NV;721653.9702382063;6178834.649814593;721736,0221;6179040,81;55,7045184;12,52793037;;45;45;TRUE;d;1;9999;9999;9999;1932;;2494;2398000;2398000;2320000;31;31
201504;Ejerlejlighed;København;2450;København SV;722415.7487895733;6173340.591862333;722497.7912451405;6173546.715867577;55,65489758;12,53557653;;59;59;FALSE;d;1;9999;9999;9999;1936;;2292;1298000;1298000;1298000;0;0
202103;Ejerlejlighed;København;2450;København SV;722416,0625;6173331.500272584;722498.1049797358;6173537.624219892;55,6548159;12,53557415;;59;59;TRUE;d;1;9999;9999;9999;1936;;2950;2495000;2495000;2500000;6;6
201411;Ejerlejlighed;København;2450;København SV;722413.7485806778;6173330.591670056;722495.7909979274;6173536.7156176185;55,65480881;12,53553671;;59;59;TRUE;d;1;9999;9999;9999;1936;;;1298000;1298000;1280000;20;20
202109;Ejerlejlighed;København;1632;København V;723484,0626;6176558.999529969;723566.1200639164;6176765,141;55,68327078;12,55514133;;154;154;TRUE;c;2;9999;9999;9999;1932;;4861;7495000;7495000;7300000;10;145
201207;Ejerlejlighed;København;1632;København V;723488.7445339294;6176564.575356438;723570.8020221852;6176770.716844539;55,68331863;12,55522019;;154;154;TRUE;d;2;9999;9999;9999;1932;;;3795000;3795000;3670000;26;26
201803;Ejerlejlighed;København;2720;Vanløse;718379,2172;6177169.635517594;718461.2442053339;6177375,794;55,69107;12,47459;718;93;93;TRUE;d;1;9999;9999;9999;1931;;2745;2498000;2295000;2225000;211;211
201408;Ejerlejlighed;København;2300;København S;727583.2532078939;6173607.548226742;727665.3287592246;6173813.660608867;55,6549;12,61776;;59;59;TRUE;d;1;9999;9999;9999;1935;;;1445000;1399000;1380000;119;119
202112;Ejerlejlighed;København;2300;København S;727583.0729052188;6173608.345056166;727665.1484574651;6173814.457443763;55,65490723;12,6177578;;59;59;TRUE;d;1;9999;9999;9999;1935;;2344;2695000;2595000;2540000;54;54
201712;Ejerlejlighed;København;2300;København S;727583.0500944474;6173608.419694479;727665.1256467423;6173814.532082602;55,65490791;12,6177575;;59;59;TRUE;d;1;9999;9999;9999;1935;;2361;2200000;2095000;2050000;94;94
201409;Ejerlejlighed;København;2300;København S;727580.7235366959;6173607.587901993;727662.7990722645;6173813,7;55,65490154;12,61771991;;84;84;TRUE;d;1;9999;9999;9999;1935;;;1999999;1999999;2125000;9;9
201907;Ejerlejlighed;København;2300;København S;727583.5627850902;6173607.499709807;727665.6383382378;6173813.612090835;55,65489942;12,61776487;;84;84;TRUE;d;1;9999;9999;9999;1935;;3249;3395000;3395000;3325000;39;39
201206;Ejerlejlighed;København;2300;København S;727580.7235366959;6173607.587901993;727662.7990722645;6173813,7;55,65490154;12,61771991;;84;84;TRUE;d;1;9999;9999;9999;1935;;;2095000;1895000;1625000;177;346
